JJON5 c097 72 200 s1
8QCBP c001 412 768 s1
8QCBP c122 0 360 s1
8QCBP c021 340 502 s1
8QCBP c146 201 356 s1
8QCBP c002 381 557 s1
8QCBP c002 460 639 s2
8QCBP c023 283 430 s1
8QCBP c020 326 483 s1
9VW14 c156 0 792 s1
9VW14 c153 170 584 s1
9VW14 c059 0 792 s1
9VW14 c061 0 792 s1
9VW14 c011 0 792 s1
8BMZQ c098 0 576 s1
8BMZQ c118 508 672 s1
8BMZQ c102 0 552 s1
8BMZQ c120 549 696 s1
8BMZQ c127 0 548 s1
MVPQF c081 45 250 s1
MVPQF c153 261 389 s1
MVPQF c113 2 118 s1
MVPQF c022 40 257 s1
MVPQF c156 343 792 s1
MVPQF c065 343 792 s1
MVPQF c001 21 286 s1
MVPQF c067 367 785 s1
MVPQF c069 348 471 s1
MVPQF c063 324 444 s1
MVPQF c061 355 773 s1
2DDGF c106 0 128 s1
2DDGF c002 436 646 s1
2DDGF c047 0 622 s1
2DDGF c081 436 622 s1
2DDGF c008 290 526 s1
2DDGF c113 290 526 s1
2DDGF c033 739 864 s1
2DDGF c035 729 843 s1
2DDGF c127 583 780 s1
2DDGF c034 734 864 s1
2DDGF c118 0 864 s1
2DDGF c114 300 864 s1
0VKEE c061 264 696 s1
0VKEE c041 0 188 s1
0VKEE c153 273 663 s1
0VKEE c118 559 696 s1
0VKEE c059 0 696 s1
0VKEE c040 0 317 s1
0VKEE c042 132 353 s1
0VKEE c044 105 272 s1
TC3BF c156 160 548 s1
TC3BF c151 26 185 s1
TC3BF c009 441 567 s1
TC3BF c149 218 372 s1
TC3BF c154 468 591 s1
TC3BF c059 0 130 s1
TC3BF c132 84 545 s1
TC3BF c061 170 560 s1
TC3BF c063 148 264 s1
98GQH c096 132 576 s1
98GQH c084 0 195 s1
98GQH c088 0 178 s1
98GQH c115 0 176 s1
O8VYU c053 31 197 s1
O8VYU c056 14 197 s1
O8VYU c081 168 653 s1
O8VYU c097 14 192 s1
O8VYU c105 660 807 s1
O8VYU c082 21 207 s1
O8VYU c082 225 437 s2
UDDTR c106 105 252 s1
UDDTR c109 189 317 s1
UDDTR c148 900 1227 s1
UDDTR c107 21 317 s1
UDDTR c033 792 934 s1
UDDTR c148 324 881 s2
UDDTR c034 804 939 s1
UDDTR c105 1144 1265 s1
UDDTR c110 16 317 s1
UDDTR c001 156 317 s1
UDDTR c097 0 156 s1
CTOQR c141 607 720 s1
CTOQR c094 355 552 s1
CTOQR c152 369 524 s1
CTOQR c008 451 593 s1
CTOQR c139 0 430 s1
CTOQR c105 511 620 s1
CTOQR c096 93 202 s1
CTOQR c097 489 668 s1
HKSI2 c012 43 576 s1
HKSI2 c080 76 260 s1
HKSI2 c038 192 639 s1
HKSI2 c077 115 269 s1
NOJK1 c015 588 696 s1
NOJK1 c016 607 792 s1
NOJK1 c059 280 464 s1
NOJK1 c146 108 394 s1
NOJK1 c018 568 696 s1
RWPS8 c084 492 696 s1
RWPS8 c085 492 696 s1
RWPS8 c053 0 557 s1
RWPS8 c149 492 696 s1
RWPS8 c152 424 584 s1
RWPS8 c054 427 584 s1
RWPS8 c004 0 581 s1
RWPS8 c088 520 696 s1
RWPS8 c005 0 581 s1
RWPS8 c083 520 696 s1
Q8TB3 c084 24 238 s1
Q8TB3 c151 67 204 s1
Q8TB3 c088 24 238 s1
Q8TB3 c153 216 363 s1
Q8TB3 c086 132 243 s1
Q8TB3 c059 86 408 s1
MFWQ7 c059 26 720 s1
MFWQ7 c016 0 720 s1
MFWQ7 c151 0 132 s1
MFWQ7 c097 655 720 s1
MFWQ7 c015 655 720 s1
PEKGD c003 0 168 s1
PEKGD c020 0 168 s1
PEKGD c036 14 156 s1
00MFE c106 0 224 s1
00MFE c107 0 224 s1
00MFE c098 367 480 s1
00MFE c100 352 516 s1
00MFE c144 136 449 s1
13IOT c131 0 200 s1
13IOT c149 0 209 s1
13IOT c132 0 212 s1
IQM7A c056 448 660 s1
IQM7A c139 0 279 s1
IQM7A c006 585 764 s1
IQM7A c097 612 735 s1
IQM7A c008 568 716 s1
IQM7A c035 352 550 s1
ZYYKH c016 86 264 s1
ZYYKH c154 0 164 s1
ZYYKH c015 76 264 s1
QZY6E c078 28 540 s1
QZY6E c080 441 574 s1
Y8M9P c015 0 768 s1
Y8M9P c019 0 768 s1
Y8M9P c059 0 768 s1
Y8M9P c149 168 351 s1
RV11J c015 0 939 s1
RV11J c017 794 984 s1
RV11J c022 794 984 s1
RV11J c020 775 984 s1
RV11J c023 760 891 s1
RV11J c016 0 838 s1
U45LK c006 703 864 s1
U45LK c000 568 766 s1
U45LK c113 580 723 s1
U45LK c002 0 149 s1
U45LK c001 40 212 s1
U45LK c114 0 598 s1
U45LK c004 0 783 s1
U45LK c112 664 864 s1
40NIM c043 134 449 s1
40NIM c149 240 459 s1
40NIM c152 312 464 s1
40NIM c040 158 428 s1
DSWWV c094 0 60 s1
DSWWV c128 0 101 s1
DSWWV c112 0 96 s1
DSWWV c015 0 70 s1
DSWWV c087 0 84 s1
DSWWV c096 0 140 s1
DSWWV c015 165 353 s2
DSWWV c113 360 514 s1
DSWWV c152 12 118 s1
DSWWV c017 326 459 s1
DSWWV c018 72 188 s1
SNUVF c065 784 912 s1
SNUVF c104 0 178 s1
SNUVF c151 160 324 s1
SNUVF c067 765 888 s1
SNUVF c107 393 912 s1
SNUVF c156 792 912 s1
SNUVF c118 268 857 s1
SNUVF c062 624 747 s1
CU9RE c072 0 680 s1
CU9RE c106 597 744 s1
CU9RE c134 0 744 s1
DH66I c042 84 238 s1
DH66I c156 398 792 s1
DH66I c061 722 792 s1
DH66I c021 722 792 s1
DH66I c044 722 792 s1
DH66I c020 722 792 s1
DH66I c023 225 792 s1
DH66I c040 24 221 s1
DH66I c063 232 449 s1
QEXP4 c135 0 315 s1
QEXP4 c095 50 231 s1
QEXP4 c033 175 466 s1
QEXP4 c038 408 586 s1
QEXP4 c154 283 572 s1
QEXP4 c037 0 262 s1
WRXI4 c092 0 473 s1
WRXI4 c034 648 768 s1
WRXI4 c149 79 617 s1
WRXI4 c035 535 768 s1
WRXI4 c037 556 768 s1
WRXI4 c033 535 768 s1
WRXI4 c152 69 579 s1
OD1A5 c139 2 284 s1
OD1A5 c105 676 785 s1
OD1A5 c087 408 567 s1
OD1A5 c141 698 840 s1
OD1A5 c097 727 840 s1
OD1A5 c008 693 819 s1
OD1A5 c006 744 840 s1
OD1A5 c015 295 706 s1
OD1A5 c096 607 711 s1
KEY1O c107 0 840 s1
KEY1O c152 21 840 s1
KEY1O c118 0 840 s1
KEY1O c120 0 101 s1
3A4PE c127 0 648 s1
3A4PE c137 0 543 s1
3A4PE c153 177 406 s1
VMI2D c054 24 274 s1
VMI2D c148 367 864 s1
VMI2D c053 0 243 s1
VMI2D c001 237 812 s1
BE43L c009 376 593 s1
BE43L c059 436 768 s1
BE43L c011 465 768 s1
BE43L c044 134 464 s1
BE43L c041 129 464 s1
BE43L c063 129 473 s1
BE43L c113 0 113 s1
BE43L c151 456 768 s1
BE43L c008 0 490 s1
BE43L c062 19 548 s1
BE43L c112 367 502 s1
BE43L c043 16 483 s1
BE43L c061 38 567 s1
BE43L c130 268 454 s1
BE43L c006 352 495 s1
BE43L c040 24 442 s1
BE43L c042 285 449 s1
BE43L c118 62 560 s1
BE43L c141 0 87 s1
B9XZX c113 264 401 s1
B9XZX c147 0 99 s1
B9XZX c143 69 209 s1
B9XZX c106 422 624 s1
B9XZX c147 206 356 s2
B9XZX c061 84 291 s1
B9XZX c063 84 291 s1
B9XZX c142 84 245 s1
B9XZX c118 0 120 s1
B9XZX c112 273 432 s1
YSBN0 c147 0 274 s1
YSBN0 c119 0 214 s1
YSBN0 c120 0 144 s1
0TXYV c009 0 214 s1
0TXYV c015 105 363 s1
0TXYV c106 232 392 s1
0TXYV c106 379 586 s2
0TXYV c030 148 339 s1
0TXYV c107 48 624 s1
0TXYV c016 48 624 s1
0TXYV c109 345 461 s1
0TXYV c141 518 624 s1
G4VTC c106 122 264 s1
G4VTC c076 105 744 s1
G4VTC c102 360 744 s1
G4VTC c135 100 744 s1
G4VTC c107 112 744 s1
G4VTC c098 0 204 s1
G4VTC c115 621 744 s1
1M89F c106 201 401 s1
1M89F c108 9 279 s1
1M89F c009 134 262 s1
NTYC3 c048 530 759 s1
NTYC3 c051 662 912 s1
NTYC3 c156 72 591 s1
NTYC3 c149 748 912 s1
NTYC3 c062 0 168 s1
NTYC3 c052 604 912 s1
NTYC3 c061 0 586 s1
2N5VN c137 0 720 s1
2N5VN c106 338 720 s1
2N5VN c065 0 382 s1
2N5VN c119 254 428 s1
2N5VN c127 0 720 s1
2N5VN c068 33 322 s1
2N5VN c118 0 365 s1
2N5VN c107 352 507 s1
2N5VN c067 0 303 s1
2N5VN c061 55 372 s1
2N5VN c062 271 478 s1
2N5VN c156 0 396 s1
CS01T c015 0 840 s1
CS01T c016 127 833 s1
CS01T c135 544 840 s1
I6IPP c106 506 696 s1
I6IPP c015 0 720 s1
I6IPP c152 0 720 s1
I6IPP c085 0 720 s1
I6IPP c059 0 720 s1
I6IPP c016 0 471 s1
I6IPP c011 0 720 s1
Q77UW c145 0 627 s1
Q77UW c056 525 704 s1
Q77UW c059 0 735 s1
Q77UW c011 0 725 s1
Q77UW c014 0 742 s1
Q77UW c154 542 752 s1
6LBDM c091 672 1162 s1
6LBDM c106 201 596 s1
6LBDM c097 7 240 s1
6LBDM c059 144 466 s1
6LBDM c151 151 384 s1
6LBDM c154 362 608 s1
6LBDM c107 0 389 s1
6LBDM c092 448 826 s1
6JB5R c065 787 3408 s1
6JB5R c156 768 3504 s1
6JB5R c151 3252 3622 s1
6JB5R c068 2846 3428 s1
6JB5R c011 496 747 s1
6JB5R c153 2476 3195 s1
6JB5R c154 3350 3641 s1
6JB5R c059 496 747 s1
6JB5R c067 729 3389 s1
FJIMX c152 14 269 s1
FJIMX c151 14 168 s1
FJIMX c075 477 744 s1
FJIMX c002 676 744 s1
FJIMX c001 676 744 s1
FJIMX c125 676 744 s1
FJIMX c004 451 744 s1
FJIMX c149 117 353 s1
FJIMX c127 441 744 s1
0ET8W c097 177 324 s1
0ET8W c150 158 332 s1
0ET8W c153 516 754 s1
0ET8W c090 0 768 s1
8NDRG c076 0 226 s1
8NDRG c001 326 548 s1
8NDRG c035 249 372 s1
8NDRG c033 285 437 s1
8NDRG c000 578 732 s1
8NDRG c034 547 665 s1
8NDRG c002 271 392 s1
8NDRG c004 271 768 s1
8NDRG c134 0 192 s1
6GY1M c059 240 792 s1
6GY1M c052 276 792 s1
6GY1M c151 206 375 s1
6GY1M c152 48 221 s1
X62WQ c015 309 461 s1
X62WQ c154 105 286 s1
X62WQ c123 74 492 s1
X62WQ c016 84 365 s1
X62WQ c145 144 408 s1
X62WQ c027 144 312 s1
X62WQ c015 0 480 s2
X62WQ c014 0 442 s1
X62WQ c087 0 161 s1
X62WQ c032 141 377 s1
X62WQ c011 0 428 s1
V2MHO c092 0 346 s1
V2MHO c059 0 744 s1
V2MHO c074 211 428 s1
V2MHO c000 196 389 s1
V2MHO c003 264 404 s1
V2MHO c073 196 346 s1
V2MHO c070 196 387 s1
V2MHO c002 199 336 s1
SODJP c085 0 696 s1
SODJP c059 0 696 s1
SODJP c149 0 696 s1
SODJP c096 0 696 s1
64SL1 c098 384 598 s1
64SL1 c100 384 605 s1
64SL1 c070 182 612 s1
64SL1 c073 156 298 s1
64SL1 c149 213 329 s1
64SL1 c154 110 255 s1
64SL1 c075 148 449 s1
64SL1 c152 220 567 s1
8XFAV c106 338 744 s1
8XFAV c108 168 327 s1
8XFAV c113 0 152 s1
8XFAV c009 50 195 s1
8XFAV c109 48 188 s1
8XFAV c107 31 183 s1
8XFAV c107 69 428 s2
8XFAV c110 31 183 s1
8XFAV c110 69 428 s2
8XFAV c008 0 140 s1
LBG7L c115 400 768 s1
LBG7L c047 127 358 s1
LBG7L c052 564 768 s1
LBG7L c011 451 768 s1
LBG7L c117 424 636 s1
LBG7L c048 230 423 s1
LBG7L c059 456 768 s1
LBG7L c020 0 339 s1
LBG7L c151 432 680 s1
LBG7L c116 492 624 s1
LBG7L c050 146 257 s1
31TDO c104 302 699 s1
31TDO c151 525 850 s1
31TDO c011 897 1193 s1
31TDO c063 933 1258 s1
31TDO c011 482 893 s2
31TDO c009 194 521 s1
31TDO c061 280 720 s1
31TDO c156 216 785 s1
31TDO c119 216 785 s1
31TDO c120 216 785 s1
31TDO c125 216 785 s1
K224I c059 0 744 s1
K224I c147 0 744 s1
92Q8F c132 86 639 s1
92Q8F c134 0 183 s1
92Q8F c135 112 660 s1
92Q8F c146 40 171 s1
92Q8F c154 631 696 s1
92Q8F c133 16 195 s1
2WH4F c071 213 596 s1
2WH4F c001 604 744 s1
2WH4F c113 523 641 s1
2WH4F c006 544 663 s1
2WH4F c073 182 380 s1
2WH4F c003 588 744 s1
2WH4F c008 439 620 s1
2WH4F c070 163 608 s1
2WH4F c075 156 627 s1
2WH4F c155 518 744 s1
2WH4F c112 518 675 s1
2WH4F c113 456 588 s2
2WH4F c128 64 212 s1
2WH4F c081 52 195 s1
G4NOT c016 0 622 s1
G4NOT c097 525 720 s1
G4NOT c006 549 680 s1
G4NOT c015 0 720 s1
TRFB0 c113 304 428 s1
TRFB0 c139 0 315 s1
TRFB0 c112 412 605 s1
TRFB0 c081 456 579 s1
05ZNF c116 424 569 s1
05ZNF c145 0 531 s1
05ZNF c063 494 768 s1
05ZNF c123 0 768 s1
05ZNF c059 0 768 s1
05ZNF c115 0 490 s1
05ZNF c061 475 610 s1
05ZNF c156 554 768 s1
05ZNF c051 122 312 s1
05ZNF c051 237 416 s2
05ZNF c120 501 632 s1
05ZNF c118 516 768 s1
YUGJJ c128 0 272 s1
YUGJJ c027 312 512 s1
YUGJJ c115 256 936 s1
YUGJJ c059 0 936 s1
YUGJJ c128 0 80 s2
YUGJJ c026 292 936 s1
YUGJJ c032 460 848 s1
YUGJJ c145 460 848 s1
YUGJJ c129 192 334 s1
CI6H7 c122 9 144 s1
CI6H7 c084 0 408 s1
CI6H7 c088 0 408 s1
CI6H7 c076 0 408 s1
CI6H7 c123 206 315 s1
CI6H7 c085 52 176 s1
CI6H7 c152 62 185 s1
CI6H7 c088 57 164 s2
CI6H7 c078 28 408 s1
CI6H7 c015 0 408 s1
CI6H7 c016 0 408 s1
9NL5G c106 7 315 s1
VKBIV c151 12 250 s1
VKBIV c154 578 716 s1
VKBIV c059 79 704 s1
VKBIV c016 76 723 s1
VKBIV c015 60 723 s1
VKBIV c152 271 634 s1
MVL2O c047 468 936 s1
MVL2O c047 0 936 s2
MVL2O c046 367 586 s1
MVL2O c051 0 526 s1
MVL2O c000 633 927 s1
MVL2O c105 849 936 s1
MVL2O c052 0 524 s1
MVL2O c154 484 780 s1
MVL2O c002 688 936 s1
X2LBW c059 1178 1438 s1
X2LBW c077 974 1143 s1
X2LBW c011 1178 1438 s1
X2LBW c089 1456 1656 s1
X2LBW c154 1185 1503 s1
X2LBW c010 1178 1438 s1
X2LBW c076 590 1119 s1
X2LBW c009 998 1224 s1
X2LBW c026 777 1568 s1
X2LBW c148 0 236 s1
X2LBW c151 1039 1316 s1
X2LBW c145 1120 1527 s1
X2LBW c096 1480 1656 s1
X2LBW c097 753 956 s1
X2LBW c070 638 1143 s1
X2LBW c000 0 113 s1
X2LBW c032 1195 1462 s1
X2LBW c073 590 768 s1
X2LBW c030 516 653 s1
X2LBW c014 1161 1364 s1
X2LBW c001 9 164 s1
IV8MD c065 199 581 s1
IV8MD c069 182 324 s1
IV8MD c149 0 130 s1
IV8MD c061 194 600 s1
IV8MD c000 0 600 s1
IV8MD c067 266 519 s1
IV8MD c070 0 243 s1
IV8MD c156 194 346 s1
IV8MD c063 151 298 s1
B61CP c098 0 600 s1
B61CP c102 0 600 s1
B61CP c153 177 317 s1
B61CP c127 0 600 s1
B61CP c088 50 545 s1
XJVQL c135 0 504 s1
XJVQL c107 230 504 s1
XJVQL c145 0 288 s1
XJVQL c106 259 504 s1
XJVQL c115 0 504 s1
FDNWD c078 271 600 s1
FDNWD c097 115 272 s1
FDNWD c153 0 228 s1
FDNWD c124 338 600 s1
FDNWD c151 300 418 s1
S00C3 c055 0 464 s1
S00C3 c152 362 548 s1
S00C3 c059 0 744 s1
S00C3 c152 544 744 s2
MDZVU c009 4 168 s1
MDZVU c153 72 240 s1
OMX6W c141 12 178 s1
OMX6W c128 81 716 s1
OMX6W c008 7 173 s1
OMX6W c113 14 173 s1
8JR94 c065 585 792 s1
8JR94 c067 19 792 s1
8JR94 c066 165 752 s1
8JR94 c151 0 137 s1
8JR94 c156 590 792 s1
8JR94 c061 0 792 s1
8JR94 c125 26 792 s1
8JR94 c063 566 689 s1
K7PVL c020 38 267 s1
K7PVL c130 216 490 s1
K7PVL c151 4 298 s1
K7PVL c125 0 768 s1
K7PVL c119 465 768 s1
K7PVL c110 7 204 s1
K7PVL c118 0 596 s1
Z1H81 c104 168 315 s1
Z1H81 c076 297 792 s1
Z1H81 c097 0 159 s1
55UAT c081 0 245 s1
55UAT c012 0 492 s1
55UAT c009 16 159 s1
CBVUS c076 0 473 s1
CBVUS c153 2 180 s1
CBVUS c033 439 809 s1
CBVUS c135 0 464 s1
CBVUS c038 384 816 s1
VGPCG c055 194 545 s1
VGPCG c016 0 252 s1
VGPCG c008 573 776 s1
VGPCG c154 528 735 s1
VGPCG c006 612 768 s1
0FC0N c143 400 560 s1
0FC0N c154 302 418 s1
0FC0N c120 633 754 s1
0FC0N c020 496 816 s1
0FC0N c110 633 754 s1
0FC0N c063 496 608 s1
0FC0N c069 405 816 s1
0FC0N c061 460 816 s1
0FC0N c023 420 816 s1
0FC0N c142 676 816 s1
0FC0N c059 0 418 s1
N7X3T c120 0 627 s1
N7X3T c121 0 468 s1
N7X3T c119 364 497 s1
N7X3T c118 0 615 s1
N7X3T c119 0 615 s2
S4PLU c038 417 569 s1
S4PLU c106 117 447 s1
S4PLU c009 340 495 s1
S4PLU c034 468 648 s1
S4PLU c035 388 579 s1
Y6MUU c015 0 960 s1
Y6MUU c128 688 960 s1
Y6MUU c008 732 903 s1
Y6MUU c097 787 960 s1
Y6MUU c141 703 860 s1
Y6MUU c110 636 780 s1
Y6MUU c006 835 960 s1
Y6MUU c098 0 960 s1
Y6MUU c016 0 776 s1
XBB9P c001 9 497 s1
XBB9P c113 0 108 s1
XBB9P c015 225 411 s1
XBB9P c008 0 111 s1
XBB9P c114 0 524 s1
LU3SU c009 192 377 s1
LU3SU c043 120 288 s1
LU3SU c148 319 768 s1
LU3SU c008 0 137 s1
LU3SU c002 127 257 s1
LU3SU c000 266 437 s1
LU3SU c097 206 324 s1
LU3SU c001 300 768 s1
LU3SU c113 0 123 s1
LU3SU c040 139 257 s1
LU3SU c104 67 195 s1
LU3SU c042 192 356 s1
G3A0B c106 249 456 s1
G3A0B c061 0 600 s1
G3A0B c156 0 600 s1
G3A0B c107 0 600 s1
G3A0B c149 456 600 s1
G3A0B c152 468 600 s1
8AKGE c009 309 459 s1
8AKGE c015 0 420 s1
8AKGE c106 350 615 s1
8AKGE c104 276 401 s1
8AKGE c152 0 329 s1
8AKGE c016 0 420 s1
8AKGE c118 360 632 s1
8AKGE c017 314 430 s1
8AKGE c110 352 466 s1
EE8OB c065 355 504 s1
EE8OB c156 355 504 s1
EE8OB c059 333 504 s1
EE8OB c011 333 504 s1
EE8OB c061 0 504 s1
EE8OB c151 283 456 s1
EE8OB c067 0 504 s1
4VYE5 c154 2200 2448 s1
4VYE5 c014 292 2278 s1
4VYE5 c051 84 2316 s1
4VYE5 c106 878 1769 s1
4VYE5 c059 28 2072 s1
4VYE5 c032 103 1976 s1
4VYE5 c148 2484 3488 s1
4VYE5 c109 1576 1863 s1
FTWBB c026 0 744 s1
FTWBB c029 0 147 s1
FTWBB c149 0 147 s1
FTWBB c027 0 82 s1
FTWBB c032 0 744 s1
FTWBB c096 0 744 s1
FTWBB c059 0 744 s1
FTWBB c152 7 142 s1
FTWBB c152 192 308 s2
FTWBB c123 0 744 s1
2FLXE c006 182 317 s1
2FLXE c008 62 185 s1
2FLXE c076 74 384 s1
2FLXE c077 256 384 s1
2FLXE c079 86 250 s1
GG1X2 c006 72 267 s1
GG1X2 c008 0 168 s1
GG1X2 c057 220 408 s1
GG1X2 c054 228 416 s1
GG1X2 c128 376 600 s1
GG1X2 c097 0 168 s1
GG1X2 c107 379 603 s1
GG1X2 c110 364 495 s1
GG1X2 c053 206 339 s1
G4IV1 c141 67 528 s1
G4IV1 c008 141 298 s1
G4IV1 c150 9 159 s1
R6QCQ c096 247 452 s1
R6QCQ c122 0 219 s1
R6QCQ c146 50 216 s1
R6QCQ c154 136 272 s1
SIREU c113 0 144 s1
SIREU c119 0 104 s1
SIREU c110 9 144 s1
9ONDD c061 381 692 s1
9ONDD c063 381 627 s1
9ONDD c142 451 588 s1
9ONDD c062 535 778 s1
9ONDD c147 0 363 s1
9ONDD c143 324 492 s1
2TU40 c038 307 531 s1
2TU40 c020 0 75 s1
2TU40 c070 0 176 s1
2TU40 c035 0 744 s1
2TU40 c008 38 207 s1
2TU40 c022 0 288 s1
2TU40 c075 319 744 s1
2TU40 c139 304 432 s1
2TU40 c097 0 156 s1
2TU40 c141 7 135 s1
2TU40 c005 304 744 s1
F08QY c021 0 87 s1
F08QY c020 28 156 s1
F08QY c020 0 336 s2
3MPY7 c118 0 744 s1
3MPY7 c061 0 744 s1
3MPY7 c097 0 130 s1
9K2TY c123 0 768 s1
9K2TY c076 0 581 s1
9K2TY c077 456 581 s1
9K2TY c033 477 768 s1
9K2TY c036 657 768 s1
9K2TY c071 460 574 s1
9K2TY c070 0 567 s1
AQXBN c047 0 92 s1
AQXBN c049 0 156 s1
AQXBN c051 0 116 s1
AQXBN c123 52 370 s1
AQXBN c151 0 152 s1
AQXBN c000 343 485 s1
FDIJX c036 14 161 s1
FDIJX c072 297 432 s1
FDIJX c009 50 152 s1
FDIJX c155 0 411 s1
FDIJX c003 33 156 s1
FDIJX c070 0 432 s1
6UDGS c055 232 456 s1
6UDGS c006 381 576 s1
6UDGS c053 132 353 s1
6UDGS c097 69 512 s1
6UDGS c008 43 550 s1
6UDGS c056 132 519 s1
4DZ33 c037 0 423 s1
4DZ33 c115 0 864 s1
4DZ33 c117 0 72 s1
4DZ33 c035 7 140 s1
4DZ33 c034 271 418 s1
4DZ33 c033 9 418 s1
N2XCF c008 103 562 s1
N2XCF c015 276 900 s1
N2XCF c070 691 1227 s1
N2XCF c000 381 682 s1
N2XCF c002 578 1121 s1
N2XCF c006 849 963 s1
N2XCF c017 873 1006 s1
N2XCF c073 367 696 s1
N2XCF c155 909 1263 s1
N2XCF c005 1272 1431 s1
N2XCF c001 367 812 s1
3O300 c037 180 593 s1
3O300 c097 535 692 s1
3O300 c004 199 605 s1
3O300 c033 187 586 s1
GMQBY c136 0 744 s1
GMQBY c096 180 744 s1
GMQBY c125 0 744 s1
Q36FS c092 278 528 s1
Q36FS c015 4 344 s1
Q36FS c152 115 348 s1
Q36FS c149 115 348 s1
09F15 c153 460 684 s1
09F15 c115 9 219 s1
09F15 c026 9 221 s1
09F15 c104 60 192 s1
09F15 c008 9 156 s1
09F15 c113 9 156 s1
PUWX2 c015 158 564 s1
PUWX2 c018 468 617 s1
BDWIX c000 271 562 s1
BDWIX c001 242 533 s1
BDWIX c003 244 533 s1
BDWIX c005 235 567 s1
BDWIX c153 470 744 s1
BDWIX c057 0 233 s1
BDWIX c034 259 574 s1
BDWIX c035 206 360 s1
BDWIX c071 379 533 s1
BDWIX c004 441 572 s1
BDWIX c054 0 298 s1
LNXMJ c105 542 668 s1
LNXMJ c092 0 528 s1
VVCK0 c021 441 572 s1
VVCK0 c147 24 197 s1
VVCK0 c097 295 454 s1
VVCK0 c156 0 816 s1
VVCK0 c061 2 816 s1
VVCK0 c156 153 329 s2
VVCK0 c061 144 332 s2
QHU9R c019 0 720 s1
QHU9R c033 0 744 s1
QHU9R c016 0 713 s1
QHU9R c000 0 744 s1
QHU9R c154 0 60 s1
QHU9R c015 0 744 s1
490S2 c016 273 564 s1
490S2 c107 0 363 s1
490S2 c015 290 543 s1
490S2 c106 0 317 s1
490S2 c109 223 358 s1
490S2 c017 420 610 s1
490S2 c018 208 387 s1
490S2 c009 206 365 s1
D1C8J c145 45 435 s1
D1C8J c137 388 740 s1
D1C8J c059 33 440 s1
D1C8J c154 338 461 s1
D1C8J c011 52 447 s1
D1C8J c151 7 144 s1
TU1C9 c070 0 768 s1
TU1C9 c153 0 192 s1
TU1C9 c156 261 768 s1
TU1C9 c065 261 497 s1
TU1C9 c072 684 768 s1
TU1C9 c106 672 768 s1
TU1C9 c072 0 768 s2
TU1C9 c125 0 768 s1
TU1C9 c106 576 720 s2
VA8ZR c008 98 344 s1
VA8ZR c104 290 459 s1
VA8ZR c018 496 682 s1
VA8ZR c097 228 423 s1
VA8ZR c113 153 324 s1
VA8ZR c112 669 807 s1
J3LZI c020 98 752 s1
J3LZI c154 120 224 s1
J3LZI c021 237 588 s1
J3LZI c022 554 759 s1
PQH3Q c096 506 720 s1
PQH3Q c033 0 720 s1
PQH3Q c144 511 720 s1
PQH3Q c154 345 488 s1
PQH3Q c135 0 447 s1
HTCKH c081 280 437 s1
HTCKH c098 0 456 s1
HTCKH c102 0 312 s1
HTCKH c040 266 420 s1
HTCKH c042 285 442 s1
HTCKH c127 0 370 s1
HTCKH c043 249 372 s1
SPUPH c033 88 252 s1
SPUPH c153 84 233 s1
SPUPH c113 0 168 s1
SPUPH c009 144 262 s1
SPUPH c067 146 312 s1
SPUPH c061 146 312 s1
SPUPH c112 0 185 s1
SPUPH c156 182 312 s1
SPUPH c065 196 305 s1
SPUPH c063 62 219 s1
SPUPH c069 168 274 s1
FTETB c039 132 260 s1
FTETB c041 0 123 s1
FTETB c147 232 744 s1
FTETB c042 213 329 s1
FTETB c044 4 279 s1
GNMBV c155 0 576 s1
GNMBV c128 372 576 s1
GNMBV c003 412 516 s1
GNMBV c107 343 576 s1
GNMBV c126 412 516 s1
GNMBV c110 288 461 s1
YT9AL c018 0 171 s1
YT9AL c149 1106 1292 s1
YT9AL c148 434 1203 s1
YT9AL c015 842 1035 s1
YT9AL c019 40 701 s1
YT9AL c152 991 1143 s1
YT9AL c055 93 375 s1
YT9AL c097 67 190 s1
KO34N c015 0 267 s1
KO34N c155 232 768 s1
KO34N c016 0 252 s1
KO34N c017 163 286 s1
KO34N c003 285 459 s1
KO34N c001 686 768 s1
61WBK c000 0 80 s1
61WBK c001 0 104 s1
61WBK c098 33 166 s1
61WBK c102 67 816 s1
61WBK c034 0 104 s1
61WBK c003 0 104 s1
61WBK c127 55 536 s1
9SOKF c115 0 840 s1
9SOKF c152 4 238 s1
9SOKF c029 14 840 s1
9SOKF c026 0 840 s1
XRI58 c059 43 300 s1
XRI58 c156 148 454 s1
XRI58 c150 369 591 s1
XRI58 c061 153 339 s1
XRI58 c151 273 464 s1
XRI58 c115 400 579 s1
XRI58 c110 266 466 s1
XRI58 c154 396 548 s1
DSP2U c059 379 528 s1
DSP2U c056 309 468 s1
DSP2U c151 376 536 s1
DSP2U c054 328 464 s1
DSP2U c053 328 464 s1
MURXK c081 134 293 s1
MURXK c015 0 233 s1
MURXK c155 206 720 s1
MURXK c016 0 255 s1
MURXK c002 199 444 s1
MURXK c000 199 440 s1
AST4H c040 2 142 s1
AST4H c094 52 387 s1
AST4H c152 307 540 s1
AST4H c144 333 620 s1
AST4H c097 192 526 s1
AST4H c043 48 744 s1
AST4H c096 355 744 s1
QX33M c026 506 759 s1
QX33M c096 0 603 s1
QX33M c008 619 768 s1
QX33M c030 492 622 s1
